claim_id,policy_id,customer_id,claim_date,claim_amount,claim_status,resolution_date
498,POL028576,498,2024-04-15,71118,0,2024-04-21
499,POL042657,499,2024-08-22,64622,0,2024-08-20
500,POL032633,500,2024-02-01,37734,0,2024-01-20
501,POL006557,501,2024-11-16,4724,0,2024-07-30
502,POL013158,502,2024-05-08,14258,0,2024-05-30
503,POL024817,503,2024-11-19,13416,0,2024-10-03
504,POL048743,504,2024-05-21,32432,0,2024-02-25
505,POL056084,505,2024-08-22,51459,0,2024-10-23
506,POL039552,506,2024-02-29,76367,0,2024-07-23
507,POL048172,507,2024-08-08,52669,0,2024-09-03
508,POL001022,508,2024-04-12,58004,0,2024-09-24
509,POL032792,509,2024-02-24,40475,0,2024-02-09
510,POL054970,510,2024-03-01,90578,0,2024-04-02
511,POL044034,511,2024-03-10,28344,1,2024-07-21
512,POL032564,512,2024-01-08,14968,0,2024-10-27
513,POL042774,513,2024-08-10,97052,0,2024-06-13
514,POL004143,514,2024-05-16,76528,0,2024-09-08
515,POL027749,515,2024-04-25,69731,0,2024-10-27
516,POL003751,516,2024-10-11,13143,0,2024-09-12
517,POL027079,517,2024-04-09,6266,0,2024-07-18
518,POL026438,518,2024-06-10,73015,0,2024-03-13
519,POL058482,519,2024-11-07,79044,1,2024-06-26
520,POL017657,520,2024-10-18,76062,0,2024-04-09
521,POL047744,521,2024-08-18,66645,0,2024-07-12
522,POL042969,522,2024-07-08,24468,0,2024-07-11
523,POL032953,523,2024-01-01,46912,0,2024-08-25
524,POL037821,524,2024-05-22,312,0,2024-04-13
525,POL023091,525,2024-07-15,89947,1,2024-02-07
526,POL016383,526,2024-06-08,57147,0,2024-06-11
527,POL019543,527,2024-11-12,33858,1,2024-06-09
528,POL047092,528,2024-07-06,77327,0,2024-07-13
529,POL016198,529,2024-05-31,55049,0,2024-02-04
530,POL014527,530,2024-07-19,75874,0,2024-08-23
531,POL050282,531,2024-05-30,9762,0,2024-07-28
532,POL049497,532,2024-04-14,41954,0,2024-05-08
533,POL023261,533,2024-02-06,23139,0,2024-04-06
534,POL052983,534,2024-04-09,79256,0,2024-02-11
535,POL023863,535,2024-03-04,25204,0,2024-09-24
536,POL035210,536,2024-06-11,97342,0,2024-11-20
537,POL029621,537,2024-10-26,91931,0,2024-10-04
538,POL054008,538,2024-10-29,84987,0,2024-04-11
539,POL032372,539,2024-08-17,40853,0,2024-01-25
540,POL055757,540,2024-07-19,5633,0,2024-05-06
541,POL037367,541,2024-01-13,46368,0,2024-04-29
542,POL038384,542,2024-08-27,60778,0,2024-09-21
543,POL046421,543,2024-02-07,45383,0,2024-10-06
544,POL015874,544,2024-05-24,25491,0,2024-11-19
545,POL036052,545,2024-06-30,83534,0,2024-11-21
546,POL027396,546,2024-03-01,20149,0,2024-04-14
547,POL024910,547,2024-04-19,78522,0,2024-08-20
548,POL046115,548,2024-06-11,8023,0,2024-05-27
549,POL015907,549,2024-08-09,96622,0,2024-01-24
550,POL041593,550,2024-10-30,9905,1,2024-01-08
551,POL033418,551,2024-08-03,52,0,2024-08-02
552,POL004485,552,2024-05-13,19538,0,2024-06-04
553,POL002489,553,2024-05-01,9562,0,2024-07-16
554,POL054756,554,2024-04-21,42380,0,2024-10-27
555,POL027039,555,2024-04-07,90566,0,2024-03-04
556,POL033835,556,2024-03-17,31162,0,2024-05-06
557,POL012533,557,2024-01-19,32318,0,2024-06-12
558,POL046979,558,2024-03-09,19859,0,2024-11-29
559,POL057218,559,2024-07-27,1198,0,2024-10-27
560,POL025537,560,2024-02-12,98388,0,2024-06-25
561,POL025613,561,2024-11-03,68147,0,2024-08-20
562,POL002430,562,2024-03-14,46502,1,2024-03-20
563,POL034818,563,2024-06-23,66032,0,2024-10-29
564,POL048860,564,2024-04-11,37571,0,2024-10-12
565,POL055830,565,2024-03-20,36246,0,2024-02-13
566,POL025160,566,2024-10-08,13651,0,2024-11-02
567,POL025334,567,2024-10-20,60574,0,2024-03-02
568,POL021612,568,2024-07-16,99150,0,2024-07-03
569,POL040461,569,2024-07-19,8499,0,2024-03-05
570,POL044888,570,2024-05-26,73370,0,2024-02-04
571,POL027768,571,2024-06-10,3273,0,2024-04-28
572,POL041100,572,2024-11-02,56742,0,2024-10-07
573,POL011819,573,2024-01-27,48407,0,2024-11-08
574,POL020357,574,2024-05-18,27079,0,2024-07-28
575,POL042970,575,2024-02-08,32324,0,2024-01-07
576,POL030960,576,2024-06-23,99292,0,2024-07-27
577,POL058113,577,2024-05-27,55001,0,2024-12-01
578,POL012055,578,2024-04-19,58764,0,2024-10-21
579,POL032045,579,2024-06-17,15011,0,2024-11-20
580,POL043507,580,2024-07-04,10646,1,2024-03-26
581,POL034809,581,2024-08-13,73812,0,2024-01-09
582,POL003366,582,2024-11-04,72618,0,2024-07-23
583,POL012814,583,2024-06-13,1948,0,2024-07-13
584,POL022697,584,2024-01-07,18856,0,2024-10-13
585,POL011272,585,2024-06-03,52668,0,2024-10-13
586,POL057354,586,2024-04-19,36227,0,2024-11-15
587,POL016564,587,2024-01-11,63003,0,2024-07-09
588,POL038112,588,2024-05-21,50870,0,2024-02-22
589,POL008971,589,2024-09-01,60048,0,2024-10-23
590,POL015120,590,2024-07-19,47906,0,2024-04-06
591,POL049553,591,2024-08-09,88344,0,2024-04-11
592,POL042721,592,2024-02-09,72768,0,2024-11-12
593,POL039598,593,2024-10-20,52562,0,2024-11-29
594,POL037050,594,2024-08-22,62013,0,2024-01-28
595,POL051653,595,2024-12-01,52291,0,2024-09-26
596,POL018664,596,2024-11-27,68151,0,2024-08-24
597,POL033224,597,2024-06-05,64979,0,2024-03-23
598,POL018704,598,2024-08-12,30933,0,2024-06-10
599,POL018478,599,2024-06-28,49047,0,2024-08-22
600,POL004098,600,2024-11-05,49660,0,2024-06-03
601,POL006393,601,2024-10-30,16697,0,2024-07-30
602,POL021577,602,2024-09-30,43608,0,2024-07-21
603,POL014681,603,2024-06-16,44003,0,2024-11-06
604,POL017093,604,2024-03-01,81170,0,2024-02-23
605,POL057826,605,2024-08-04,23685,0,2024-06-23
606,POL030887,606,2024-07-21,62238,0,2024-01-22
607,POL049083,607,2024-11-26,69098,0,2024-02-26
608,POL033955,608,2024-06-19,62345,0,2024-05-20
609,POL020852,609,2024-10-09,8622,0,2024-11-20
610,POL013464,610,2024-10-08,26808,0,2024-06-01
611,POL056060,611,2024-10-01,63810,0,2024-06-23
612,POL011218,612,2024-08-13,27327,0,2024-07-12
613,POL041108,613,2024-07-19,73543,0,2024-10-05
614,POL015473,614,2024-06-06,37050,0,2024-07-22
615,POL008772,615,2024-08-18,45212,0,2024-08-18
616,POL012554,616,2024-01-23,82683,0,2024-01-17
617,POL029639,617,2024-07-05,9411,0,2024-08-11
618,POL019850,618,2024-07-13,96779,0,2024-01-02
619,POL057382,619,2024-09-09,77271,0,2024-07-20
620,POL052746,620,2024-03-26,28728,0,2024-05-12
621,POL024138,621,2024-06-27,422,0,2024-07-17
622,POL003584,622,2024-11-19,19078,0,2024-07-01
623,POL055559,623,2024-02-08,84894,0,2024-11-04
624,POL034407,624,2024-08-20,28803,0,2024-04-19
625,POL007615,625,2024-05-11,54006,0,2024-08-03
626,POL022074,626,2024-07-22,45858,0,2024-03-23
627,POL008807,627,2024-04-29,7687,0,2024-09-20
628,POL049569,628,2024-07-02,55548,0,2024-07-15
629,POL030519,629,2024-11-12,27369,0,2024-03-12
630,POL051968,630,2024-06-06,61625,0,2024-09-24
631,POL023152,631,2024-09-22,21958,0,2024-07-24
632,POL023209,632,2024-03-13,95150,0,2024-04-08
633,POL044348,633,2024-03-13,8670,0,2024-10-13
634,POL034914,634,2024-04-11,81672,0,2024-07-04
635,POL035290,635,2024-06-15,14787,0,2024-03-18
636,POL019834,636,2024-05-21,39979,0,2024-06-19
637,POL003587,637,2024-11-29,17375,0,2024-11-29
638,POL045110,638,2024-05-24,23370,0,2024-03-14
639,POL046093,639,2024-05-14,54676,1,2024-07-29
640,POL000974,640,2024-08-29,6882,0,2024-02-10
641,POL053794,641,2024-09-22,19436,0,2024-01-21
642,POL034626,642,2024-05-16,48128,0,2024-10-22
643,POL055396,643,2024-02-09,14889,0,2024-11-09
644,POL034031,644,2024-05-28,35861,0,2024-04-15
645,POL019250,645,2024-08-10,82071,0,2024-10-07
646,POL050127,646,2024-08-04,77716,0,2024-11-17
647,POL011184,647,2024-10-04,86166,0,2024-07-25
648,POL021348,648,2024-03-05,81109,0,2024-01-29
649,POL050683,649,2024-11-12,8608,0,2024-06-15
650,POL057644,650,2024-01-13,32001,0,2024-04-05
651,POL044630,651,2024-07-31,71863,0,2024-03-19
652,POL032988,652,2024-06-23,49912,0,2024-07-29
653,POL008865,653,2024-07-22,11317,0,2024-01-01
654,POL018005,654,2024-02-24,97231,0,2024-07-15
655,POL009390,655,2024-10-09,71706,0,2024-07-04
656,POL057169,656,2024-04-28,96586,0,2024-10-17
657,POL033578,657,2024-08-08,48967,0,2024-09-09
658,POL030967,658,2024-11-05,86238,0,2024-04-28
659,POL054177,659,2024-05-28,65072,0,2024-06-01
660,POL037650,660,2024-07-03,27852,0,2024-06-07
661,POL028333,661,2024-09-14,42089,1,2024-11-08
662,POL024919,662,2024-08-18,27538,1,2024-06-08
663,POL038650,663,2024-03-23,56779,0,2024-04-29
664,POL003964,664,2024-06-06,92362,0,2024-11-15
665,POL011127,665,2024-10-03,24467,0,2024-10-10
666,POL007898,666,2024-04-13,93669,1,2024-09-09
667,POL037017,667,2024-11-20,93478,0,2024-12-01
668,POL010103,668,2024-10-31,65320,1,2024-09-05
669,POL042858,669,2024-05-05,51020,0,2024-07-09
670,POL022337,670,2024-11-01,56384,0,2024-04-16
671,POL023321,671,2024-10-31,84339,0,2024-11-21
672,POL030459,672,2024-05-03,56741,0,2024-04-09
673,POL013587,673,2024-04-15,80610,0,2024-06-22
674,POL017031,674,2024-08-24,39851,0,2024-02-14
675,POL035965,675,2024-08-18,41885,0,2024-02-20
676,POL044356,676,2024-02-28,78735,0,2024-05-23
677,POL006552,677,2024-06-15,99365,0,2024-01-10
678,POL046984,678,2024-07-21,43265,0,2024-10-25
679,POL036324,679,2024-09-16,12910,0,2024-03-20
680,POL015040,680,2024-09-01,32236,0,2024-01-28
681,POL005226,681,2024-05-08,49555,0,2024-02-08
682,POL031776,682,2024-01-30,7532,0,2024-06-15
683,POL011958,683,2024-01-31,92176,0,2024-02-06
684,POL000233,684,2024-07-10,96165,0,2024-10-19
685,POL005205,685,2024-07-15,52761,0,2024-10-23
686,POL047515,686,2024-11-25,39395,0,2024-06-11
687,POL005574,687,2024-11-17,96061,0,2024-09-26
688,POL002930,688,2024-09-07,13473,0,2024-08-29
689,POL008130,689,2024-09-07,69558,0,2024-08-17
690,POL041741,690,2024-03-11,37372,0,2024-04-30
691,POL050813,691,2024-02-12,51139,0,2024-08-13
692,POL018556,692,2024-01-25,18648,0,2024-01-02
693,POL012850,693,2024-08-09,28735,0,2024-11-11
694,POL008580,694,2024-03-09,37537,0,2024-04-01
695,POL048582,695,2024-01-07,74404,0,2024-03-19
696,POL020037,696,2024-11-28,11715,0,2024-06-19
697,POL008485,697,2024-02-11,88981,0,2024-01-28
698,POL055456,698,2024-09-02,78249,0,2024-07-11
699,POL014635,699,2024-02-05,80794,1,2024-11-09
700,POL016606,700,2024-06-03,7538,0,2024-09-23
701,POL056506,701,2024-05-14,99719,0,2024-02-11
702,POL012028,702,2024-08-23,90021,0,2024-04-09
703,POL007417,703,2024-08-22,33406,0,2024-01-29
704,POL037513,704,2024-02-10,27597,0,2024-10-31
705,POL008845,705,2024-05-04,47551,0,2024-10-26
706,POL018696,706,2024-09-05,17923,0,2024-10-31
707,POL016290,707,2024-02-07,13876,0,2024-01-28
708,POL021135,708,2024-02-11,17571,0,2024-05-24
709,POL056895,709,2024-02-09,87578,1,2024-02-10
710,POL000518,710,2024-02-08,59374,0,2024-04-26
711,POL032423,711,2024-08-19,29440,0,2024-11-25
712,POL017029,712,2024-07-27,12900,0,2024-05-18
713,POL029261,713,2024-04-23,15163,0,2024-10-18
714,POL012217,714,2024-08-24,52187,0,2024-03-20
715,POL019771,715,2024-08-26,76039,0,2024-06-23
716,POL049215,716,2024-07-15,89535,0,2024-02-11
717,POL001084,717,2024-04-01,79774,0,2024-10-20
718,POL026771,718,2024-06-05,29490,1,2024-05-13
719,POL032482,719,2024-11-24,28349,0,2024-05-18
720,POL027433,720,2024-07-13,30199,0,2024-04-05
721,POL054461,721,2024-05-01,29783,0,2024-09-05
722,POL013723,722,2024-05-16,41001,0,2024-06-22
723,POL004571,723,2024-04-25,14958,0,2024-04-10
724,POL028832,724,2024-06-12,21528,0,2024-08-17
725,POL049165,725,2024-09-25,98199,0,2024-07-16
726,POL004737,726,2024-09-25,96100,1,2024-08-18
727,POL018085,727,2024-09-09,86451,0,2024-01-09
728,POL044370,728,2024-03-29,73952,0,2024-07-12
729,POL035523,729,2024-05-31,88267,0,2024-10-12
730,POL025349,730,2024-06-26,22615,0,2024-09-14
731,POL045505,731,2024-06-09,15224,0,2024-08-24
732,POL005459,732,2024-08-27,6289,0,2024-05-07
733,POL055167,733,2024-01-08,29501,0,2024-08-29
734,POL017400,734,2024-04-26,56700,0,2024-05-31
735,POL010475,735,2024-09-20,62365,0,2024-05-06
736,POL034716,736,2024-07-28,79324,0,2024-07-06
737,POL035008,737,2024-03-26,23493,0,2024-10-08
738,POL015421,738,2024-11-24,23859,0,2024-07-08
739,POL018199,739,2024-10-22,58319,0,2024-05-25
740,POL033849,740,2024-04-05,33926,1,2024-01-27
741,POL022630,741,2024-06-16,39239,0,2024-03-12
742,POL053616,742,2024-04-29,14329,0,2024-03-28
743,POL004094,743,2024-08-27,93135,0,2024-06-15
744,POL033257,744,2024-04-20,26728,0,2024-07-06
745,POL047786,745,2024-02-12,41173,0,2024-07-19
746,POL056217,746,2024-09-07,35441,0,2024-10-12
747,POL009228,747,2024-07-08,65302,0,2024-03-26
748,POL014404,748,2024-10-29,20118,0,2024-10-28
749,POL002136,749,2024-09-29,44507,0,2024-11-10
750,POL022159,750,2024-09-28,48235,0,2024-08-01
751,POL048521,751,2024-01-25,31833,0,2024-06-14
752,POL010912,752,2024-05-22,38156,0,2024-09-21
753,POL053510,753,2024-01-24,8582,0,2024-02-14
754,POL010665,754,2024-09-22,50897,0,2024-02-03
755,POL056062,755,2024-04-04,933,0,2024-03-29
756,POL008039,756,2024-07-22,8754,0,2024-03-07
757,POL018877,757,2024-07-07,27120,0,2024-06-27
758,POL007892,758,2024-09-08,5201,0,2024-06-22
759,POL033906,759,2024-02-25,2402,0,2024-09-04
760,POL040013,760,2024-06-01,53249,0,2024-05-31
761,POL019065,761,2024-06-05,74013,0,2024-02-12
762,POL024484,762,2024-06-02,3765,0,2024-04-07
763,POL022087,763,2024-07-18,76450,0,2024-07-31
764,POL038858,764,2024-09-18,27051,0,2024-11-14
765,POL022080,765,2024-04-19,96159,0,2024-08-18
766,POL015688,766,2024-02-29,59306,0,2024-07-12
767,POL013279,767,2024-09-09,48531,0,2024-04-23
768,POL009523,768,2024-09-12,53986,0,2024-09-30
769,POL041835,769,2024-05-14,40764,0,2024-06-12
770,POL001168,770,2024-02-03,36428,0,2024-07-27
771,POL050113,771,2024-01-03,53906,0,2024-02-04
772,POL014998,772,2024-02-15,95375,0,2024-01-28
773,POL033126,773,2024-10-01,64740,0,2024-08-12
774,POL011248,774,2024-03-02,5735,0,2024-02-24
775,POL033278,775,2024-11-06,16357,0,2024-04-30
776,POL009189,776,2024-03-01,15407,0,2024-04-05
777,POL013760,777,2024-01-12,62113,0,2024-09-27
778,POL017816,778,2024-01-18,22026,0,2024-11-20
779,POL044670,779,2024-05-16,39484,0,2024-10-03
780,POL008721,780,2024-11-12,87964,0,2024-08-12
781,POL013371,781,2024-05-09,9477,0,2024-05-22
782,POL037542,782,2024-03-25,14275,0,2024-04-02
783,POL002300,783,2024-05-18,2179,0,2024-08-14
784,POL054696,784,2024-06-22,6821,1,2024-04-08
785,POL012123,785,2024-08-14,16497,0,2024-07-13
786,POL052692,786,2024-03-02,64704,0,2024-07-23
787,POL003454,787,2024-02-11,78849,0,2024-08-22
788,POL041008,788,2024-01-15,48042,0,2024-10-08
789,POL031581,789,2024-05-23,75177,0,2024-03-02
790,POL035111,790,2024-11-03,91998,0,2024-06-28
791,POL026009,791,2024-07-29,86271,0,2024-01-27
792,POL036572,792,2024-06-06,67311,0,2024-02-18
793,POL025532,793,2024-03-12,88978,0,2024-01-27
794,POL036224,794,2024-09-03,14911,0,2024-06-29
795,POL019389,795,2024-09-01,96076,0,2024-09-19
796,POL027235,796,2024-09-29,3212,0,2024-09-11
797,POL046978,797,2024-11-24,7458,0,2024-09-30
798,POL034550,798,2024-08-23,61795,0,2024-04-09
799,POL051722,799,2024-11-27,55881,0,2024-06-13
800,POL042495,800,2024-09-27,97125,0,2024-04-18
801,POL030774,801,2024-11-18,1644,0,2024-05-02
802,POL053250,802,2024-06-09,47749,0,2024-09-22
803,POL043660,803,2024-08-15,68450,0,2024-03-06
804,POL036992,804,2024-07-15,91518,0,2024-07-27
805,POL021253,805,2024-03-07,86221,0,2024-05-28
806,POL028250,806,2024-09-07,38499,1,2024-02-17
807,POL041699,807,2024-10-24,82718,0,2024-04-27
808,POL055662,808,2024-02-26,23594,0,2024-01-28
809,POL027683,809,2024-02-17,36715,0,2024-04-30
810,POL046423,810,2024-06-09,28403,0,2024-04-01
811,POL055124,811,2024-10-06,78447,0,2024-11-30
812,POL023817,812,2024-09-23,33340,0,2024-06-07
813,POL014745,813,2024-10-05,88930,0,2024-08-11
814,POL013959,814,2024-08-24,55114,0,2024-01-28
815,POL021257,815,2024-11-01,24414,0,2024-08-10
816,POL057472,816,2024-04-30,74272,0,2024-09-14
817,POL051980,817,2024-04-13,99725,0,2024-09-16
818,POL012641,818,2024-07-22,82068,0,2024-05-06
819,POL003633,819,2024-02-27,17501,0,2024-06-19
820,POL035481,820,2024-06-10,60188,0,2024-04-29
821,POL030764,821,2024-07-18,27892,0,2024-09-11
822,POL009167,822,2024-10-25,83463,0,2024-04-22
823,POL028089,823,2024-01-31,54180,0,2024-08-04
824,POL030997,824,2024-04-16,4878,0,2024-07-11
825,POL010194,825,2024-06-22,49830,0,2024-01-25
826,POL004023,826,2024-09-13,53104,0,2024-09-08
827,POL015879,827,2024-11-29,17646,0,2024-10-19
828,POL013439,828,2024-04-25,75592,0,2024-04-04
829,POL033034,829,2024-05-24,43978,0,2024-03-16
830,POL039186,830,2024-02-17,38429,0,2024-10-30
831,POL050570,831,2024-10-13,27277,0,2024-10-09
832,POL042832,832,2024-03-22,94917,0,2024-04-27
833,POL056923,833,2024-11-08,9012,0,2024-08-08
834,POL024252,834,2024-08-23,78076,0,2024-09-06
835,POL028003,835,2024-10-16,81149,0,2024-03-30
836,POL038898,836,2024-10-23,96673,0,2024-02-18
837,POL025940,837,2024-04-26,3375,0,2024-03-10
838,POL058078,838,2024-01-26,59955,0,2024-08-20
839,POL025519,839,2024-10-01,57048,0,2024-05-02
840,POL020280,840,2024-02-17,12689,0,2024-10-24
841,POL017250,841,2024-11-06,52175,0,2024-02-24
842,POL053871,842,2024-04-02,86456,0,2024-09-18
843,POL040224,843,2024-03-08,64095,0,2024-06-26
844,POL051556,844,2024-09-24,29992,1,2024-07-28
845,POL052606,845,2024-09-01,20157,0,2024-05-02
846,POL012587,846,2024-07-13,54432,0,2024-09-25
847,POL006506,847,2024-01-02,53279,0,2024-10-07
848,POL026078,848,2024-04-16,21042,0,2024-09-11
849,POL006546,849,2024-07-08,68801,0,2024-01-17
850,POL039467,850,2024-01-22,56444,0,2024-03-22
851,POL014945,851,2024-02-12,8636,0,2024-06-30
852,POL040389,852,2024-04-17,40855,0,2024-09-17
853,POL015642,853,2024-10-18,23345,0,2024-01-04
854,POL012036,854,2024-04-27,39984,0,2024-07-09
855,POL044925,855,2024-05-14,36891,0,2024-02-08
856,POL037007,856,2024-01-31,76277,0,2024-07-07
857,POL042509,857,2024-01-31,73983,0,2024-04-25
858,POL007818,858,2024-02-19,5558,0,2024-05-29
859,POL031137,859,2024-07-14,14783,0,2024-07-03
860,POL039379,860,2024-08-01,10775,0,2024-10-01
861,POL040724,861,2024-09-13,15702,0,2024-07-21
862,POL032585,862,2024-07-08,64308,0,2024-11-19
863,POL000628,863,2024-06-12,17183,0,2024-06-21
864,POL042782,864,2024-02-14,67945,0,2024-01-04
865,POL051996,865,2024-09-12,44759,0,2024-06-02
866,POL030298,866,2024-01-30,98691,0,2024-06-04
867,POL025025,867,2024-04-10,999,0,2024-05-13
868,POL041852,868,2024-08-28,78609,0,2024-01-30
869,POL043458,869,2024-08-13,93843,0,2024-04-30
870,POL006318,870,2024-09-02,2852,0,2024-06-21
871,POL051143,871,2024-09-25,39359,0,2024-08-10
872,POL057829,872,2024-10-13,30564,0,2024-05-02
873,POL054009,873,2024-06-29,19692,0,2024-07-09
874,POL049429,874,2024-06-09,63122,0,2024-04-13
875,POL021404,875,2024-08-06,71551,0,2024-04-25
876,POL028844,876,2024-10-20,38686,0,2024-04-17
877,POL029672,877,2024-04-20,90250,0,2024-07-25
878,POL010017,878,2024-03-23,26721,0,2024-09-20
879,POL023882,879,2024-04-22,6348,0,2024-02-28
880,POL047711,880,2024-03-09,25981,1,2024-01-27
881,POL006049,881,2024-05-04,89722,0,2024-06-12
882,POL037779,882,2024-09-09,92286,0,2024-02-07
883,POL047353,883,2024-06-16,85641,0,2024-06-06
884,POL033013,884,2024-04-18,95104,0,2024-01-24
885,POL048106,885,2024-06-09,78122,0,2024-09-22
886,POL041333,886,2024-04-25,41370,0,2024-08-16
887,POL025045,887,2024-01-15,44674,0,2024-06-28
888,POL053299,888,2024-08-20,95341,0,2024-11-04
889,POL058572,889,2024-07-12,24234,0,2024-02-21
890,POL048183,890,2024-01-04,97205,0,2024-09-06
891,POL004379,891,2024-02-04,95944,0,2024-11-18
892,POL043749,892,2024-08-23,82639,0,2024-05-07
893,POL057502,893,2024-03-14,30158,0,2024-02-18
894,POL024743,894,2024-11-07,50557,1,2024-06-22
895,POL052341,895,2024-02-12,4703,0,2024-08-24
896,POL054356,896,2024-10-16,71668,0,2024-11-24
897,POL009217,897,2024-09-29,55740,0,2024-03-27
898,POL022687,898,2024-09-05,40541,0,2024-11-03
899,POL033363,899,2024-07-16,94812,0,2024-04-20
900,POL030580,900,2024-08-06,39728,0,2024-09-28
901,POL049433,901,2024-10-20,91012,0,2024-08-10
902,POL038396,902,2024-07-30,43975,0,2024-10-29
903,POL053647,903,2024-11-05,51754,0,2024-11-21
904,POL046783,904,2024-09-06,71450,0,2024-07-31
905,POL050957,905,2024-09-26,67957,0,2024-09-28
906,POL003997,906,2024-06-16,29940,0,2024-07-20
907,POL042069,907,2024-03-20,8877,0,2024-07-28
908,POL030021,908,2024-11-26,97026,0,2024-01-13
909,POL036001,909,2024-01-31,82236,0,2024-03-07
910,POL037464,910,2024-10-02,35036,0,2024-09-21
911,POL041351,911,2024-04-30,71925,0,2024-08-11
912,POL044320,912,2024-08-14,68850,0,2024-09-06
913,POL019452,913,2024-04-05,51310,0,2024-07-06
914,POL043759,914,2024-04-08,44245,0,2024-06-28
915,POL017189,915,2024-06-04,76314,0,2024-02-25
916,POL031586,916,2024-10-15,3139,0,2024-04-22
917,POL013309,917,2024-03-31,33049,0,2024-02-06
918,POL057235,918,2024-01-14,99717,0,2024-09-28
919,POL038530,919,2024-04-28,40890,0,2024-01-13
920,POL025806,920,2024-10-12,72852,0,2024-03-13
921,POL045447,921,2024-05-10,65838,0,2024-11-21
922,POL026802,922,2024-05-13,89845,0,2024-03-29
923,POL038618,923,2024-06-14,98247,0,2024-06-02
924,POL051902,924,2024-03-13,47480,0,2024-02-24
