policy_id,subscription_length,claim_status,vehicle_id,customer_id
POL008299,4.4,0,930,930
POL005234,0.9,0,931,931
POL033373,5.6,0,932,932
POL056840,7.6,0,933,933
POL030087,0.1,0,934,934
POL028362,0.8,0,935,935
POL056597,3.0,0,936,936
POL002288,1.6,0,937,937
POL036280,10.3,0,938,938
POL004141,0.7,0,939,939
POL046495,6.3,0,940,940
POL035850,8.4,0,941,941
POL021154,4.2,0,942,942
POL006804,8.5,1,943,943
POL026282,3.1,0,944,944
POL018911,2.2,0,945,945
POL039451,1.8,0,946,946
POL047842,10.4,0,947,947
POL043513,11.3,0,948,948
POL040037,12.2,0,949,949
POL008602,3.4,0,950,950
POL039961,11.9,0,951,951
POL035844,1.9,0,952,952
POL053371,4.0,0,953,953
POL056329,12.3,0,954,954
POL054072,3.2,0,955,955
POL056451,1.3,0,956,956
POL027353,10.2,0,957,957
POL023479,5.4,0,958,958
POL026229,1.0,0,959,959
POL023302,3.0,0,960,960
POL034666,11.2,1,961,961
POL006280,3.5,0,962,962
POL037745,0.1,0,963,963
POL044415,3.4,0,964,964
POL026906,4.0,0,965,965
POL015165,0.2,0,966,966
POL053436,11.3,0,967,967
POL051200,8.1,0,968,968
POL005169,6.5,0,969,969
POL000614,11.7,0,970,970
POL041467,4.5,0,971,971
POL005193,10.5,0,972,972
POL012109,0.7,0,973,973
POL008274,2.6,0,974,974
POL039766,11.8,0,975,975
POL014666,5.1,0,976,976
POL038809,5.3,0,977,977
POL048430,7.5,0,978,978
POL008061,0.2,0,979,979
POL046676,3.6,0,980,980
POL024655,0.4,0,981,981
POL021390,11.4,0,982,982
POL019865,8.8,0,983,983
POL015405,10.1,0,984,984
POL055037,6.5,0,985,985
POL003031,7.7,0,986,986
POL006142,1.9,0,987,987
POL006176,3.9,0,988,988
POL028182,4.5,0,989,989
POL037368,11.1,0,990,990
POL016990,8.9,0,991,991
POL011724,12.5,0,992,992
POL051738,1.4,0,993,993
POL045963,2.1,0,994,994
POL015003,11.8,0,995,995
POL002307,7.0,0,996,996
POL019527,10.9,0,997,997
POL045548,10.3,0,998,998
POL003721,5.3,0,999,999
POL000949,11.8,0,1000,1000
POL044767,6.7,0,1001,1001
POL027475,4.9,0,1002,1002
POL027241,7.4,0,1003,1003
POL030507,5.8,0,1004,1004
POL011997,11.3,0,1005,1005
POL010654,10.1,0,1006,1006
POL028185,11.6,0,1007,1007
POL031959,11.9,0,1008,1008
POL006403,0.9,0,1009,1009
POL053507,11.3,1,1010,1010
POL024871,10.3,0,1011,1011
POL025091,0.4,0,1012,1012
POL028435,8.1,0,1013,1013
POL043085,4.9,0,1014,1014
POL004069,4.6,1,1015,1015
POL018433,5.7,0,1016,1016
POL016724,5.1,0,1017,1017
POL050163,2.8,0,1018,1018
POL035832,5.3,0,1019,1019
POL018011,1.4,0,1020,1020
POL032056,1.9,0,1021,1021
POL036340,12.4,0,1022,1022
POL026233,10.7,0,1023,1023
POL004277,7.9,0,1024,1024
POL017432,1.9,0,1025,1025
POL026540,1.1,0,1026,1026
POL015372,2.5,0,1027,1027
POL032183,12.1,0,1028,1028
POL019758,12.5,0,1029,1029
POL047633,5.1,1,1030,1030
POL025207,5.4,0,1031,1031
POL015112,8.8,0,1032,1032
POL042482,1.4,0,1033,1033
POL021355,11.2,0,1034,1034
POL025479,4.9,0,1035,1035
POL043584,0.2,0,1036,1036
POL050153,9.6,0,1037,1037
POL006914,10.5,0,1038,1038
POL042621,1.0,0,1039,1039
POL036688,0.2,0,1040,1040
POL009226,10.3,0,1041,1041
POL037090,10.5,0,1042,1042
POL018401,0.7,0,1043,1043
POL024483,0.4,0,1044,1044
POL020828,6.0,0,1045,1045
POL013315,0.8,0,1046,1046
POL057443,7.1,0,1047,1047
POL039523,0.6,0,1048,1048
POL036433,11.1,0,1049,1049
POL021304,10.0,0,1050,1050
POL014782,10.5,0,1051,1051
POL017769,7.7,0,1052,1052
POL043529,10.4,0,1053,1053
POL034857,8.7,0,1054,1054
POL055906,11.1,1,1055,1055
POL002233,6.9,0,1056,1056
POL049393,8.6,0,1057,1057
POL039903,0.4,0,1058,1058
POL044759,10.4,0,1059,1059
POL009358,10.5,0,1060,1060
POL018570,5.9,0,1061,1061
POL054027,2.9,0,1062,1062
POL002506,10.7,0,1063,1063
POL054205,0.2,1,1064,1064
POL045065,4.8,0,1065,1065
POL043273,0.9,0,1066,1066
POL034134,5.7,0,1067,1067
POL011770,10.7,0,1068,1068
POL057391,2.6,0,1069,1069
POL003465,2.3,0,1070,1070
POL041376,9.4,0,1071,1071
POL051543,1.2,0,1072,1072
POL043160,8.8,0,1073,1073
POL006197,1.4,1,1074,1074
POL019072,5.2,0,1075,1075
POL000282,10.6,0,1076,1076
POL058148,8.7,0,1077,1077
POL006876,5.1,0,1078,1078
POL025772,11.8,0,1079,1079
POL019721,2.9,1,1080,1080
POL024912,3.7,0,1081,1081
POL021895,4.0,0,1082,1082
POL051131,6.1,0,1083,1083
POL053829,4.9,0,1084,1084
POL041750,3.8,0,1085,1085
POL031926,11.8,0,1086,1086
POL024552,3.8,0,1087,1087
POL052617,2.4,0,1088,1088
POL053664,1.0,0,1089,1089
POL048769,3.8,0,1090,1090
POL055451,11.4,0,1091,1091
POL047997,0.1,0,1092,1092
POL013223,9.5,0,1093,1093
POL018311,0.9,0,1094,1094
POL054111,5.5,0,1095,1095
POL055395,3.0,0,1096,1096
POL020023,6.4,1,1097,1097
POL009687,0.8,0,1098,1098
POL037214,0.1,0,1099,1099
POL025027,1.1,0,1100,1100
POL022959,8.6,0,1101,1101
POL056116,4.8,0,1102,1102
POL047301,1.7,0,1103,1103
POL006864,1.0,0,1104,1104
POL028208,5.6,0,1105,1105
POL054144,10.5,0,1106,1106
POL058540,8.5,0,1107,1107
POL037466,2.4,0,1108,1108
POL008506,9.9,0,1109,1109
POL009459,1.2,0,1110,1110
POL011051,1.6,0,1111,1111
POL049960,1.3,0,1112,1112
POL032350,10.9,0,1113,1113
POL026731,0.6,0,1114,1114
POL014439,7.7,0,1115,1115
POL017239,2.1,0,1116,1116
POL046478,1.0,0,1117,1117
POL002975,1.4,0,1118,1118
POL036749,11.4,0,1119,1119
POL030978,11.7,0,1120,1120
POL032990,9.3,0,1121,1121
POL055611,11.0,0,1122,1122
POL034225,11.6,0,1123,1123
POL008355,2.5,0,1124,1124
POL010335,7.7,0,1125,1125
POL010511,0.7,0,1126,1126
POL047922,1.4,0,1127,1127
POL042783,5.4,0,1128,1128
POL016578,6.0,0,1129,1129
POL021230,7.2,0,1130,1130
POL027317,11.5,0,1131,1131
POL003784,8.4,0,1132,1132
POL018344,0.3,0,1133,1133
POL050175,2.9,0,1134,1134
POL016396,6.3,0,1135,1135
POL037979,5.1,0,1136,1136
POL016695,2.4,0,1137,1137
POL021636,6.9,0,1138,1138
POL000754,11.8,0,1139,1139
POL004340,0.5,0,1140,1140
POL020062,0.0,0,1141,1141
POL046633,6.5,0,1142,1142
POL055062,5.5,0,1143,1143
POL009295,11.1,0,1144,1144
POL056444,10.4,0,1145,1145
POL004264,10.0,0,1146,1146
POL033536,5.0,0,1147,1147
POL035278,3.4,0,1148,1148
POL038719,12.3,0,1149,1149
POL031505,7.3,1,1150,1150
POL027182,0.9,0,1151,1151
POL003048,10.8,0,1152,1152
POL013046,10.7,1,1153,1153
POL037884,5.1,0,1154,1154
POL000071,4.8,0,1155,1155
POL032536,11.7,0,1156,1156
POL054617,5.0,0,1157,1157
POL025293,2.4,0,1158,1158
POL006883,4.6,0,1159,1159
POL038633,3.4,0,1160,1160
POL013762,12.2,0,1161,1161
POL005059,5.3,0,1162,1162
POL042589,9.4,0,1163,1163
POL024810,10.4,0,1164,1164
POL010561,10.0,0,1165,1165
POL009756,11.4,0,1166,1166
POL041712,7.8,0,1167,1167
POL016605,8.1,0,1168,1168
POL010454,3.0,0,1169,1169
POL002587,2.2,0,1170,1170
POL043698,11.0,0,1171,1171
POL035185,3.0,0,1172,1172
POL014154,2.8,0,1173,1173
POL004100,2.3,0,1174,1174
POL053565,4.1,1,1175,1175
POL040277,12.0,0,1176,1176
POL026749,9.9,0,1177,1177
POL036055,10.0,0,1178,1178
POL027740,11.6,0,1179,1179
POL049621,12.4,0,1180,1180
POL029901,8.5,0,1181,1181
POL026123,11.8,0,1182,1182
POL006869,9.2,0,1183,1183
POL039746,12.1,0,1184,1184
POL023536,5.0,0,1185,1185
POL056320,10.3,0,1186,1186
POL037725,3.3,0,1187,1187
POL019302,3.9,0,1188,1188
POL002295,10.1,0,1189,1189
POL011969,8.1,0,1190,1190
POL002408,3.3,0,1191,1191
POL012213,2.3,0,1192,1192
POL016325,0.7,0,1193,1193
POL014194,11.2,0,1194,1194
POL006545,12.2,0,1195,1195
POL008438,1.7,0,1196,1196
POL009232,1.5,0,1197,1197
POL047796,0.5,0,1198,1198
POL045523,0.8,0,1199,1199
POL006725,0.9,0,1200,1200
POL024191,2.4,0,1201,1201
POL042226,12.3,0,1202,1202
POL057355,4.5,0,1203,1203
POL004389,1.2,0,1204,1204
POL034744,0.8,0,1205,1205
POL046903,12.1,0,1206,1206
POL055839,12.4,0,1207,1207
POL026388,7.9,0,1208,1208
POL032699,11.6,1,1209,1209
POL041538,11.5,0,1210,1210
POL022233,2.1,0,1211,1211
POL006612,10.8,0,1212,1212
POL044363,10.6,0,1213,1213
POL045242,5.2,0,1214,1214
POL001688,1.9,0,1215,1215
POL022564,0.6,0,1216,1216
POL044104,0.3,0,1217,1217
POL029436,6.3,0,1218,1218
POL050095,11.6,0,1219,1219
POL013558,3.6,0,1220,1220
POL045720,0.1,0,1221,1221
POL043791,5.1,0,1222,1222
POL008917,0.8,0,1223,1223
POL008555,8.7,0,1224,1224
POL027363,11.1,0,1225,1225
POL010692,5.9,0,1226,1226
POL028295,10.2,0,1227,1227
POL045943,3.5,0,1228,1228
POL022218,7.1,0,1229,1229
POL050521,11.7,0,1230,1230
POL012713,1.2,1,1231,1231
POL002961,2.1,0,1232,1232
POL014231,3.7,0,1233,1233
POL034755,0.7,0,1234,1234
POL055853,0.8,0,1235,1235
POL038921,0.8,0,1236,1236
POL039041,11.5,0,1237,1237
POL030735,6.5,0,1238,1238
POL020040,0.7,0,1239,1239
POL012056,1.0,0,1240,1240
POL023638,7.0,0,1241,1241
POL036927,11.8,0,1242,1242
POL030403,12.5,0,1243,1243
POL007112,5.3,0,1244,1244
POL004216,3.0,0,1245,1245
POL033873,2.8,0,1246,1246
POL037259,1.3,0,1247,1247
POL009308,2.5,0,1248,1248
POL006880,1.3,0,1249,1249
POL001279,2.3,0,1250,1250
POL030889,1.3,0,1251,1251
POL023770,0.9,0,1252,1252
POL000860,0.7,0,1253,1253
POL019870,10.9,0,1254,1254
POL022853,9.2,0,1255,1255
POL031565,10.8,0,1256,1256
POL035654,10.8,1,1257,1257
POL009619,10.9,0,1258,1258
POL008959,7.9,0,1259,1259
POL057154,10.4,0,1260,1260
POL015049,3.0,0,1261,1261
POL027014,4.6,0,1262,1262
POL027489,3.4,0,1263,1263
POL050977,8.9,0,1264,1264
POL041591,0.3,0,1265,1265
POL001573,1.1,0,1266,1266
POL042144,5.8,0,1267,1267
POL043565,5.7,0,1268,1268
POL002584,1.1,0,1269,1269
POL051067,0.3,0,1270,1270
POL053171,9.6,0,1271,1271
POL015111,5.7,0,1272,1272
POL025382,2.2,0,1273,1273
POL052371,4.0,0,1274,1274
POL041554,7.0,0,1275,1275
POL014637,0.6,0,1276,1276
POL023174,4.0,0,1277,1277
POL007443,9.3,0,1278,1278
POL032202,10.5,0,1279,1279
POL014409,3.3,0,1280,1280
POL024445,11.3,0,1281,1281
POL010724,10.7,1,1282,1282
POL001051,7.6,0,1283,1283
POL045886,10.3,0,1284,1284
POL013706,12.3,0,1285,1285
POL025049,5.2,0,1286,1286
POL052881,1.7,0,1287,1287
POL053850,2.8,0,1288,1288
POL057858,2.6,0,1289,1289
POL049746,2.2,0,1290,1290
POL002206,8.0,0,1291,1291
POL015038,0.9,0,1292,1292
POL008410,3.8,0,1293,1293
POL029582,10.2,0,1294,1294
POL052045,3.4,1,1295,1295
POL033659,4.6,0,1296,1296
POL006583,4.1,0,1297,1297
POL010317,0.4,0,1298,1298
POL040118,8.6,0,1299,1299
POL037538,0.9,1,1300,1300
POL035176,2.0,0,1301,1301
POL053978,0.9,0,1302,1302
POL009281,5.7,0,1303,1303
POL030278,7.6,0,1304,1304
POL018346,1.1,0,1305,1305
POL057086,1.2,0,1306,1306
POL026722,0.8,0,1307,1307
POL049500,10.7,0,1308,1308
POL025335,6.0,0,1309,1309
POL031457,1.2,0,1310,1310
POL037813,1.3,0,1311,1311
POL025737,1.5,0,1312,1312
POL040748,10.5,0,1313,1313
POL005094,5.9,0,1314,1314
POL019522,4.1,0,1315,1315
POL048370,3.4,1,1316,1316
POL051870,7.2,0,1317,1317
POL031582,10.6,0,1318,1318
POL012278,11.9,0,1319,1319
POL011130,10.0,0,1320,1320
POL057103,1.1,0,1321,1321
POL039566,1.8,0,1322,1322
POL028609,10.6,1,1323,1323
POL030796,2.5,0,1324,1324
POL019769,4.7,0,1325,1325
POL000825,0.3,0,1326,1326
POL055883,7.9,0,1327,1327
POL023369,0.8,0,1328,1328
POL046636,0.7,0,1329,1329
POL016044,5.9,0,1330,1330
POL018782,1.6,0,1331,1331
POL007185,1.9,0,1332,1332
POL036132,10.6,0,1333,1333
POL051799,2.6,0,1334,1334
POL049176,9.5,0,1335,1335
POL000498,0.8,0,1336,1336
POL017799,9.5,1,1337,1337
POL050842,1.1,0,1338,1338
POL039382,7.5,0,1339,1339
POL009904,10.8,0,1340,1340
POL020678,1.8,0,1341,1341
POL010669,3.6,0,1342,1342
POL022931,11.1,0,1343,1343
POL051343,3.7,1,1344,1344
POL039080,1.7,0,1345,1345
POL049549,1.0,0,1346,1346
POL032927,0.8,0,1347,1347
POL034785,10.1,0,1348,1348
POL045868,10.2,0,1349,1349
POL001837,11.2,0,1350,1350
POL055979,12.3,0,1351,1351
POL031725,0.4,0,1352,1352
POL005550,4.3,0,1353,1353
POL032037,6.6,0,1354,1354
POL021359,3.6,0,1355,1355
POL003214,1.4,0,1356,1356
POL021997,10.2,0,1357,1357
POL025797,12.2,0,1358,1358
POL014867,11.6,0,1359,1359
POL032526,1.8,0,1360,1360
POL020982,10.1,0,1361,1361
POL054264,7.4,0,1362,1362
POL045442,0.3,0,1363,1363
POL037024,12.1,0,1364,1364
POL014123,1.6,0,1365,1365
POL018792,10.6,0,1366,1366
POL019740,0.1,0,1367,1367
POL005310,2.0,0,1368,1368
POL057712,4.6,0,1369,1369
POL011882,0.9,0,1370,1370
POL022896,9.7,0,1371,1371
POL032799,11.7,0,1372,1372
POL014797,0.8,0,1373,1373
POL039973,4.7,1,1374,1374
POL007331,10.2,1,1375,1375
POL018124,1.0,0,1376,1376
POL027343,1.2,0,1377,1377
POL025666,0.5,0,1378,1378
POL056118,9.5,0,1379,1379
POL048043,10.7,0,1380,1380
POL007689,11.4,0,1381,1381
POL028885,1.0,0,1382,1382
POL054685,3.5,0,1383,1383
POL049706,5.7,0,1384,1384
POL036137,10.1,0,1385,1385
POL050687,12.2,0,1386,1386
POL019419,12.4,0,1387,1387
POL021697,8.6,0,1388,1388
POL037595,11.7,0,1389,1389
POL031752,6.8,0,1390,1390
POL027352,10.8,0,1391,1391
POL028400,7.0,0,1392,1392
POL057753,0.7,0,1393,1393
POL034226,7.4,1,1394,1394
POL053722,6.5,0,1395,1395
POL030916,11.3,0,1396,1396
POL031388,11.8,0,1397,1397
POL044074,2.3,1,1398,1398
POL011868,10.5,0,1399,1399
POL036291,2.0,0,1400,1400
POL039720,3.7,0,1401,1401
POL051879,2.6,0,1402,1402
POL022386,6.2,0,1403,1403
POL009889,11.0,0,1404,1404
POL026253,2.3,0,1405,1405
POL025599,12.1,0,1406,1406
POL016062,6.1,0,1407,1407
POL043285,1.8,0,1408,1408
POL021448,8.8,0,1409,1409
POL051182,11.8,0,1410,1410
POL037355,10.5,0,1411,1411
POL042532,4.0,0,1412,1412
POL035908,1.6,0,1413,1413
POL012789,2.3,1,1414,1414
POL034438,11.6,0,1415,1415
POL032190,11.2,0,1416,1416
POL028891,10.6,0,1417,1417
POL021651,4.0,0,1418,1418
POL005590,4.9,0,1419,1419
POL038918,6.0,0,1420,1420
POL026702,8.6,0,1421,1421
POL057252,0.8,0,1422,1422
POL055712,7.9,0,1423,1423
POL034547,1.9,0,1424,1424
POL025841,10.2,0,1425,1425
POL033710,11.6,0,1426,1426
POL018451,2.6,0,1427,1427
POL023628,5.0,0,1428,1428
POL041645,8.7,0,1429,1429
POL007596,8.6,0,1430,1430
POL045220,11.8,0,1431,1431
POL043519,5.1,0,1432,1432
POL049023,10.1,0,1433,1433
POL023569,2.0,0,1434,1434
POL054005,10.6,0,1435,1435
POL002965,3.4,0,1436,1436
POL047751,10.9,0,1437,1437
POL006521,0.3,0,1438,1438
POL002051,3.3,0,1439,1439
POL048574,0.7,0,1440,1440
POL028909,5.3,0,1441,1441
POL032665,0.7,0,1442,1442
POL026939,8.2,0,1443,1443
POL055971,4.1,0,1444,1444
POL010244,4.1,0,1445,1445
POL030052,2.9,0,1446,1446
POL027197,0.9,0,1447,1447
POL055225,6.6,0,1448,1448
POL020737,5.5,0,1449,1449
POL052484,10.1,0,1450,1450
POL001079,10.3,0,1451,1451
POL012600,3.2,0,1452,1452
POL045633,0.8,0,1453,1453
POL025166,0.8,0,1454,1454
POL021528,10.4,0,1455,1455
POL025581,0.1,0,1456,1456
POL045733,0.7,0,1457,1457
POL017423,12.5,0,1458,1458
POL013860,4.1,0,1459,1459
POL012857,10.6,0,1460,1460
POL011170,0.6,0,1461,1461
POL057243,1.0,0,1462,1462
POL027750,8.7,0,1463,1463
POL035231,10.7,0,1464,1464
POL045655,0.9,0,1465,1465
POL024123,5.9,0,1466,1466
POL045152,11.7,0,1467,1467
POL057270,12.1,0,1468,1468
POL012990,0.1,1,1469,1469
POL008810,3.2,0,1470,1470
POL058081,12.1,0,1471,1471
POL022880,1.4,0,1472,1472
POL019687,0.7,0,1473,1473
POL039359,10.0,0,1474,1474
POL009078,9.8,0,1475,1475
POL036544,12.4,0,1476,1476
POL012171,4.7,0,1477,1477
POL053772,1.0,0,1478,1478
POL037371,5.9,0,1479,1479
POL016750,12.1,0,1480,1480
POL052399,8.8,0,1481,1481
POL057837,1.0,0,1482,1482
POL048730,0.6,0,1483,1483
POL039736,10.0,0,1484,1484
POL043388,9.6,0,1485,1485
POL025023,1.8,0,1486,1486
POL034621,5.7,0,1487,1487
POL009871,0.8,0,1488,1488
POL022876,10.2,1,1489,1489
POL045156,10.6,0,1490,1490
POL003298,5.2,0,1491,1491
POL034779,5.4,0,1492,1492
POL052256,9.9,1,1493,1493
POL053193,4.3,0,1494,1494
POL043095,11.8,0,1495,1495
POL032603,0.9,0,1496,1496
POL029800,10.7,1,1497,1497
POL036923,2.9,0,1498,1498
POL052764,11.6,0,1499,1499
POL008827,2.8,0,1500,1500
POL000772,4.6,0,1501,1501
POL025291,3.4,0,1502,1502
POL037210,11.4,0,1503,1503
POL058438,10.1,0,1504,1504
POL038365,1.5,0,1505,1505
POL015993,2.4,0,1506,1506
POL017930,11.8,0,1507,1507
POL025770,11.9,0,1508,1508
POL029267,6.4,0,1509,1509
POL007613,6.0,0,1510,1510
POL044800,10.5,0,1511,1511
POL013633,7.5,0,1512,1512
POL010148,0.1,0,1513,1513
POL014338,8.1,0,1514,1514
POL053442,1.1,0,1515,1515
POL046568,4.8,0,1516,1516
POL007043,5.3,0,1517,1517
POL032088,7.8,1,1518,1518
POL004116,7.1,0,1519,1519
POL001971,7.8,0,1520,1520
POL044187,8.3,0,1521,1521
POL052230,10.8,0,1522,1522
POL050171,6.0,0,1523,1523
POL027521,5.7,0,1524,1524
POL021055,12.0,0,1525,1525
POL015126,4.1,0,1526,1526
POL039726,1.1,0,1527,1527
POL033802,11.4,1,1528,1528
POL030710,2.8,0,1529,1529
POL053468,9.7,0,1530,1530
POL018707,10.1,0,1531,1531
POL035885,10.8,0,1532,1532
POL028445,2.2,1,1533,1533
POL053944,6.0,0,1534,1534
POL027721,3.7,0,1535,1535
POL013964,5.6,0,1536,1536
POL040868,10.3,0,1537,1537
POL040328,0.3,0,1538,1538
POL035212,5.7,0,1539,1539
POL012698,0.1,0,1540,1540
POL011383,11.7,0,1541,1541
POL052803,10.2,0,1542,1542
POL010501,0.9,0,1543,1543
POL041273,2.0,0,1544,1544
POL002476,0.8,0,1545,1545
POL000210,0.7,0,1546,1546
POL015461,1.6,0,1547,1547
POL034215,10.7,1,1548,1548
POL046158,5.2,0,1549,1549
POL039493,0.7,0,1550,1550
POL018022,0.2,0,1551,1551
POL046840,11.1,0,1552,1552
POL032634,2.5,0,1553,1553
POL039045,5.7,0,1554,1554
POL039125,1.0,0,1555,1555
POL005711,10.7,0,1556,1556
POL036011,1.3,0,1557,1557
POL035570,11.5,0,1558,1558
POL015894,5.3,0,1559,1559
POL011626,1.0,0,1560,1560
POL052576,9.5,0,1561,1561
POL048571,5.8,0,1562,1562
POL057506,0.1,0,1563,1563
POL033711,5.2,0,1564,1564
POL001941,11.1,0,1565,1565
POL048967,10.2,0,1566,1566
POL003268,1.0,0,1567,1567
POL035067,2.4,0,1568,1568
POL021871,11.0,0,1569,1569
POL040329,10.7,0,1570,1570
POL043705,4.1,0,1571,1571
POL043113,1.3,0,1572,1572
POL037860,6.1,0,1573,1573
POL054384,11.3,0,1574,1574
POL039732,7.1,0,1575,1575
POL023901,12.1,0,1576,1576
POL029408,2.4,1,1577,1577
POL001648,2.9,0,1578,1578
POL030753,2.4,0,1579,1579
POL007276,11.3,0,1580,1580
POL035154,1.5,0,1581,1581
POL018934,0.3,0,1582,1582
POL029798,10.8,1,1583,1583
POL032227,11.8,0,1584,1584
POL036689,5.1,0,1585,1585
POL055590,2.4,0,1586,1586
POL029772,9.7,0,1587,1587
POL009218,8.1,0,1588,1588
POL014048,5.8,0,1589,1589
POL002103,4.4,0,1590,1590
POL027801,11.1,0,1591,1591
POL020536,1.6,0,1592,1592
POL022402,11.7,0,1593,1593
POL042851,3.8,1,1594,1594
POL026664,2.2,0,1595,1595
POL012927,0.4,0,1596,1596
POL035431,0.9,0,1597,1597
POL046067,11.3,0,1598,1598
POL041463,12.3,0,1599,1599
POL039333,0.8,0,1600,1600
POL057788,6.0,0,1601,1601
POL057381,1.2,0,1602,1602
POL055915,4.3,0,1603,1603
POL024935,0.4,0,1604,1604
POL010013,2.4,0,1605,1605
POL027348,2.1,0,1606,1606
POL014344,6.1,1,1607,1607
POL019374,3.2,0,1608,1608
POL018584,0.0,0,1609,1609
POL010054,6.0,0,1610,1610
POL046381,1.1,0,1611,1611
POL023008,11.5,0,1612,1612
POL006335,10.8,0,1613,1613
POL044824,0.3,0,1614,1614
POL014167,1.2,0,1615,1615
POL053467,9.2,0,1616,1616
POL009688,0.1,0,1617,1617
POL040173,11.1,0,1618,1618
POL003321,3.0,0,1619,1619
POL029916,10.0,0,1620,1620
POL011348,10.5,0,1621,1621
POL028967,12.0,0,1622,1622
POL037685,9.2,1,1623,1623
POL050056,0.9,0,1624,1624
POL012421,2.4,0,1625,1625
POL002836,11.5,0,1626,1626
POL055506,1.1,0,1627,1627
POL034124,2.6,0,1628,1628
POL010416,7.0,0,1629,1629
POL038333,6.4,0,1630,1630
POL034492,3.9,0,1631,1631
POL036828,0.9,0,1632,1632
POL051401,1.0,0,1633,1633
POL001497,0.7,0,1634,1634
POL043344,4.1,0,1635,1635
POL049477,0.3,0,1636,1636
POL037123,0.9,0,1637,1637
POL010288,1.0,0,1638,1638
POL031722,0.4,0,1639,1639
POL038067,3.7,0,1640,1640
POL045370,8.3,0,1641,1641
POL055407,2.7,0,1642,1642
POL017585,5.1,0,1643,1643
POL011289,6.3,0,1644,1644
POL021793,12.4,0,1645,1645
POL044575,10.5,0,1646,1646
POL042008,7.6,0,1647,1647
POL006040,5.3,0,1648,1648
POL027178,10.0,0,1649,1649
POL009583,11.7,0,1650,1650
POL015091,1.6,0,1651,1651
POL043207,11.5,0,1652,1652
POL010480,1.0,0,1653,1653
POL022775,4.7,1,1654,1654
POL017561,5.2,0,1655,1655
POL036758,7.6,0,1656,1656
POL057968,11.1,0,1657,1657
POL009818,11.4,0,1658,1658
POL039031,11.3,1,1659,1659
POL001319,0.4,0,1660,1660
POL022723,0.2,0,1661,1661
POL047192,0.2,0,1662,1662
POL051426,6.5,0,1663,1663
POL042227,0.6,0,1664,1664
POL051089,1.1,0,1665,1665
POL000867,3.4,0,1666,1666
POL042762,7.9,0,1667,1667
POL026177,7.3,0,1668,1668
POL011983,0.1,0,1669,1669
POL020595,8.3,0,1670,1670
POL029031,11.1,0,1671,1671
POL020973,12.1,0,1672,1672
POL005872,0.9,0,1673,1673
POL012120,2.7,0,1674,1674
POL056406,0.5,0,1675,1675
POL014968,10.5,0,1676,1676
POL017256,7.6,0,1677,1677
POL042228,5.1,0,1678,1678
POL044553,4.3,0,1679,1679
POL020807,0.3,0,1680,1680
POL003978,9.5,1,1681,1681
POL054227,5.4,0,1682,1682
POL053653,2.4,0,1683,1683
POL024286,0.4,0,1684,1684
POL034986,0.1,0,1685,1685
POL038105,0.9,0,1686,1686
POL046757,2.5,0,1687,1687
POL046278,11.4,0,1688,1688
POL012596,0.8,0,1689,1689
POL021020,11.1,0,1690,1690
POL046457,1.1,0,1691,1691
POL012334,11.2,0,1692,1692
POL007109,1.3,0,1693,1693
POL034852,0.9,0,1694,1694
POL030224,2.6,0,1695,1695
POL021541,10.5,0,1696,1696
POL028163,1.4,0,1697,1697
POL039617,12.4,0,1698,1698
POL021005,0.4,0,1699,1699
POL040612,11.6,0,1700,1700
POL033107,2.3,0,1701,1701
POL056543,4.9,0,1702,1702
POL014884,3.5,0,1703,1703
POL016967,10.6,0,1704,1704
POL014819,1.8,1,1705,1705
POL035332,0.9,0,1706,1706
POL030765,0.4,0,1707,1707
POL035934,11.5,1,1708,1708
POL052500,0.4,0,1709,1709
POL010677,3.8,0,1710,1710
POL015530,10.1,0,1711,1711
POL019540,1.0,0,1712,1712
POL029671,12.4,0,1713,1713
POL041873,10.5,0,1714,1714
POL034892,1.1,0,1715,1715
POL050248,11.6,0,1716,1716
POL029929,1.2,0,1717,1717
POL030320,7.2,0,1718,1718
POL012920,0.8,0,1719,1719
POL045842,9.6,0,1720,1720
POL021845,2.0,0,1721,1721
POL022523,10.8,0,1722,1722
POL001163,0.0,0,1723,1723
POL056709,11.1,0,1724,1724
POL038423,2.4,1,1725,1725
POL020333,7.4,1,1726,1726
POL027121,9.0,0,1727,1727
POL046722,10.2,0,1728,1728
