payment_id,policy_id,customer_id,payment_date,amount,payment_method,payment_status
567,POL025334,567,2024-04-23,1198,others,in progress
568,POL021612,568,2024-05-24,47611,paypal,success
569,POL040461,569,2024-04-26,24267,card,in progress
570,POL044888,570,2024-11-22,89433,others,success
571,POL027768,571,2024-07-15,6515,paypal,declined
572,POL041100,572,2024-07-13,37584,paypal,declined
573,POL011819,573,2024-06-04,36801,others,success
574,POL020357,574,2024-10-27,20368,paypal,declined
575,POL042970,575,2024-05-21,86631,paypal,declined
576,POL030960,576,2024-01-02,89059,others,success
577,POL058113,577,2024-11-18,62596,others,declined
578,POL012055,578,2024-02-23,6867,card,success
579,POL032045,579,2024-05-18,55310,others,in progress
580,POL043507,580,2024-10-05,78204,paypal,in progress
581,POL034809,581,2024-09-16,82440,card,declined
582,POL003366,582,2024-08-21,41607,paypal,declined
583,POL012814,583,2024-05-08,1283,others,declined
584,POL022697,584,2024-11-12,34289,paypal,in progress
585,POL011272,585,2024-05-10,67475,others,in progress
586,POL057354,586,2024-04-09,90815,others,in progress
587,POL016564,587,2024-04-22,85174,card,in progress
588,POL038112,588,2024-11-22,55364,others,success
589,POL008971,589,2024-07-25,52194,card,declined
590,POL015120,590,2024-10-29,30145,card,success
591,POL049553,591,2024-09-20,44841,paypal,declined
592,POL042721,592,2024-04-18,57972,paypal,success
593,POL039598,593,2024-09-06,29732,paypal,declined
594,POL037050,594,2024-09-29,40772,card,in progress
595,POL051653,595,2024-11-17,27968,paypal,declined
596,POL018664,596,2024-04-19,97526,others,success
597,POL033224,597,2024-04-24,19237,card,success
598,POL018704,598,2024-03-26,88081,card,in progress
599,POL018478,599,2024-03-20,27694,others,success
600,POL004098,600,2024-03-18,80100,paypal,declined
601,POL006393,601,2024-03-20,70070,paypal,in progress
602,POL021577,602,2024-09-01,10510,card,success
603,POL014681,603,2024-03-30,56725,paypal,success
604,POL017093,604,2024-04-09,11685,paypal,in progress
605,POL057826,605,2024-06-30,1235,card,declined
606,POL030887,606,2024-10-03,5053,card,declined
607,POL049083,607,2024-11-10,27954,paypal,success
608,POL033955,608,2024-04-11,6162,paypal,declined
609,POL020852,609,2024-05-11,8621,card,success
610,POL013464,610,2024-01-23,17744,card,declined
611,POL056060,611,2024-05-17,74711,others,in progress
612,POL011218,612,2024-08-26,37582,others,success
613,POL041108,613,2024-05-28,9609,others,in progress
614,POL015473,614,2024-02-14,44780,card,in progress
615,POL008772,615,2024-04-17,98371,card,success
616,POL012554,616,2024-04-08,7407,paypal,in progress
617,POL029639,617,2024-08-19,74063,others,in progress
618,POL019850,618,2024-04-29,54740,paypal,success
619,POL057382,619,2024-11-26,554,card,success
620,POL052746,620,2024-06-01,42761,others,success
621,POL024138,621,2024-03-06,89446,others,success
622,POL003584,622,2024-02-06,87960,others,in progress
623,POL055559,623,2024-05-05,76677,others,in progress
624,POL034407,624,2024-08-25,80054,others,success
625,POL007615,625,2024-04-19,93172,card,in progress
626,POL022074,626,2024-02-17,80835,paypal,in progress
627,POL008807,627,2024-07-31,7523,paypal,success
628,POL049569,628,2024-06-24,2189,paypal,declined
629,POL030519,629,2024-03-07,24558,paypal,declined
630,POL051968,630,2024-09-01,55077,paypal,in progress
631,POL023152,631,2024-06-16,57700,card,declined
632,POL023209,632,2024-01-01,58114,others,success
633,POL044348,633,2024-04-04,7825,paypal,declined
634,POL034914,634,2024-02-22,72754,others,success
635,POL035290,635,2024-06-05,39581,paypal,declined
636,POL019834,636,2024-03-16,48356,others,declined
637,POL003587,637,2024-10-04,34174,paypal,in progress
638,POL045110,638,2024-06-08,83441,others,in progress
639,POL046093,639,2024-06-22,5169,paypal,in progress
640,POL000974,640,2024-02-27,18050,others,declined
641,POL053794,641,2024-07-02,35103,paypal,declined
642,POL034626,642,2024-08-28,43353,card,in progress
643,POL055396,643,2024-07-15,79840,others,success
644,POL034031,644,2024-11-18,19417,others,success
645,POL019250,645,2024-01-23,39513,others,success
646,POL050127,646,2024-05-01,25375,others,in progress
647,POL011184,647,2024-10-11,46631,others,success
648,POL021348,648,2024-06-13,94011,card,declined
649,POL050683,649,2024-07-02,98793,paypal,success
650,POL057644,650,2024-11-08,65316,paypal,declined
651,POL044630,651,2024-08-24,67581,paypal,success
652,POL032988,652,2024-07-29,25407,card,success
653,POL008865,653,2024-03-16,65256,card,in progress
654,POL018005,654,2024-09-04,15635,card,success
655,POL009390,655,2024-04-30,99134,card,declined
656,POL057169,656,2024-10-01,42496,paypal,declined
657,POL033578,657,2024-08-16,51874,others,success
658,POL030967,658,2024-11-04,85030,others,declined
659,POL054177,659,2024-03-02,39424,others,in progress
660,POL037650,660,2024-05-31,62169,others,declined
661,POL028333,661,2024-08-08,58020,card,in progress
662,POL024919,662,2024-05-01,72668,paypal,in progress
663,POL038650,663,2024-04-23,78585,card,declined
664,POL003964,664,2024-07-05,23119,card,declined
665,POL011127,665,2024-10-03,37027,card,success
666,POL007898,666,2024-09-23,40907,others,declined
667,POL037017,667,2024-06-08,69895,others,in progress
668,POL010103,668,2024-09-03,48979,others,declined
669,POL042858,669,2024-11-17,53833,others,success
670,POL022337,670,2024-10-28,2709,paypal,success
671,POL023321,671,2024-02-02,61232,others,success
672,POL030459,672,2024-10-31,55833,others,success
673,POL013587,673,2024-07-04,75082,others,in progress
674,POL017031,674,2024-11-19,92546,card,declined
675,POL035965,675,2024-05-01,23641,others,success
676,POL044356,676,2024-02-04,18214,paypal,in progress
677,POL006552,677,2024-11-02,45184,card,in progress
678,POL046984,678,2024-02-20,69853,others,in progress
679,POL036324,679,2024-06-02,56529,others,success
680,POL015040,680,2024-06-22,75889,card,success
681,POL005226,681,2024-06-04,95003,paypal,success
682,POL031776,682,2024-05-03,47257,paypal,in progress
683,POL011958,683,2024-02-25,71793,others,in progress
684,POL000233,684,2024-01-12,70546,paypal,declined
685,POL005205,685,2024-06-13,75363,others,in progress
686,POL047515,686,2024-06-14,64641,others,declined
687,POL005574,687,2024-02-28,88499,paypal,declined
688,POL002930,688,2024-10-01,76719,paypal,declined
689,POL008130,689,2024-10-01,94025,others,declined
690,POL041741,690,2024-02-03,20482,paypal,success
691,POL050813,691,2024-11-19,59899,card,success
692,POL018556,692,2024-01-21,9569,card,declined
693,POL012850,693,2024-03-22,27501,others,declined
694,POL008580,694,2024-01-12,5674,paypal,in progress
695,POL048582,695,2024-07-20,18112,others,in progress
696,POL020037,696,2024-02-22,10999,card,in progress
697,POL008485,697,2024-03-30,1509,others,in progress
698,POL055456,698,2024-02-12,62479,others,success
699,POL014635,699,2024-04-08,48397,others,success
700,POL016606,700,2024-05-09,82190,card,declined
701,POL056506,701,2024-09-04,96639,others,declined
702,POL012028,702,2024-03-09,68973,others,declined
703,POL007417,703,2024-03-04,3988,paypal,in progress
704,POL037513,704,2024-07-16,67051,paypal,success
705,POL008845,705,2024-07-05,14985,others,success
706,POL018696,706,2024-03-29,14966,paypal,declined
707,POL016290,707,2024-10-08,41271,card,success
708,POL021135,708,2024-09-15,11900,paypal,declined
709,POL056895,709,2024-07-25,73496,paypal,declined
710,POL000518,710,2024-07-04,4800,paypal,success
711,POL032423,711,2024-04-05,11448,paypal,declined
712,POL017029,712,2024-11-07,67099,paypal,in progress
713,POL029261,713,2024-06-06,27750,card,in progress
714,POL012217,714,2024-11-20,78426,card,in progress
715,POL019771,715,2024-04-27,91874,paypal,declined
716,POL049215,716,2024-04-19,79718,others,success
717,POL001084,717,2024-07-06,44977,card,declined
718,POL026771,718,2024-01-23,89864,card,success
719,POL032482,719,2024-10-28,13002,card,in progress
720,POL027433,720,2024-11-21,90300,others,in progress
721,POL054461,721,2024-06-28,70103,paypal,declined
722,POL013723,722,2024-11-24,99251,paypal,declined
723,POL004571,723,2024-08-16,52994,card,success
724,POL028832,724,2024-08-16,24311,paypal,in progress
725,POL049165,725,2024-08-16,16462,paypal,declined
726,POL004737,726,2024-09-18,12356,others,success
727,POL018085,727,2024-04-04,62544,paypal,in progress
728,POL044370,728,2024-08-19,97901,others,in progress
729,POL035523,729,2024-03-09,30143,others,declined
730,POL025349,730,2024-03-29,35103,card,declined
731,POL045505,731,2024-11-20,83410,paypal,declined
732,POL005459,732,2024-09-09,95006,card,declined
733,POL055167,733,2024-01-24,51313,others,success
734,POL017400,734,2024-03-31,69641,paypal,success
735,POL010475,735,2024-07-28,66663,others,in progress
736,POL034716,736,2024-03-22,89604,paypal,declined
737,POL035008,737,2024-01-19,57845,others,in progress
738,POL015421,738,2024-07-20,11165,card,success
739,POL018199,739,2024-03-28,75702,others,success
740,POL033849,740,2024-07-06,36801,paypal,declined
741,POL022630,741,2024-11-26,99725,card,success
742,POL053616,742,2024-11-23,67948,paypal,declined
743,POL004094,743,2024-07-14,2961,paypal,success
744,POL033257,744,2024-07-22,15576,paypal,in progress
745,POL047786,745,2024-08-20,9119,paypal,success
746,POL056217,746,2024-05-01,85274,paypal,in progress
747,POL009228,747,2024-01-10,11548,card,declined
748,POL014404,748,2024-01-25,73576,paypal,declined
749,POL002136,749,2024-01-08,88871,card,declined
750,POL022159,750,2024-07-15,60189,card,declined
751,POL048521,751,2024-01-28,54513,card,success
752,POL010912,752,2024-02-07,21165,card,success
753,POL053510,753,2024-01-07,4912,others,success
754,POL010665,754,2024-03-23,32596,others,success
755,POL056062,755,2024-08-02,83179,paypal,declined
756,POL008039,756,2024-10-10,36500,card,success
757,POL018877,757,2024-03-09,8262,others,success
758,POL007892,758,2024-08-28,96707,paypal,success
759,POL033906,759,2024-07-12,26575,paypal,declined
760,POL040013,760,2024-05-29,76739,paypal,success
761,POL019065,761,2024-06-29,39194,paypal,declined
762,POL024484,762,2024-05-23,98751,paypal,in progress
763,POL022087,763,2024-03-27,45390,paypal,success
764,POL038858,764,2024-06-24,64396,others,success
765,POL022080,765,2024-05-26,11115,paypal,in progress
766,POL015688,766,2024-06-30,68627,others,success
767,POL013279,767,2024-01-04,38684,paypal,success
768,POL009523,768,2024-05-13,45405,card,success
769,POL041835,769,2024-03-09,48458,others,success
770,POL001168,770,2024-02-23,95118,card,in progress
771,POL050113,771,2024-10-23,69847,paypal,success
772,POL014998,772,2024-07-14,99701,others,declined
773,POL033126,773,2024-05-03,54608,card,success
774,POL011248,774,2024-04-14,1148,others,in progress
775,POL033278,775,2024-05-13,15991,card,declined
776,POL009189,776,2024-05-08,72937,card,declined
777,POL013760,777,2024-11-27,30798,card,declined
778,POL017816,778,2024-06-05,93855,card,declined
779,POL044670,779,2024-02-02,33032,card,success
780,POL008721,780,2024-09-06,14790,card,in progress
781,POL013371,781,2024-02-07,62417,paypal,in progress
782,POL037542,782,2024-11-04,16846,paypal,in progress
783,POL002300,783,2024-01-30,30986,paypal,success
784,POL054696,784,2024-05-26,46979,card,declined
785,POL012123,785,2024-07-13,23192,card,declined
786,POL052692,786,2024-06-21,78526,others,success
787,POL003454,787,2024-07-07,42448,card,declined
788,POL041008,788,2024-04-09,42474,paypal,declined
789,POL031581,789,2024-04-28,96215,others,success
790,POL035111,790,2024-11-25,32923,card,in progress
791,POL026009,791,2024-05-13,33730,others,declined
792,POL036572,792,2024-08-19,2686,card,in progress
793,POL025532,793,2024-10-05,6531,others,success
794,POL036224,794,2024-03-26,15725,others,success
795,POL019389,795,2024-10-02,46985,paypal,success
796,POL027235,796,2024-09-01,70464,card,in progress
797,POL046978,797,2024-06-17,68323,others,declined
798,POL034550,798,2024-01-04,26897,card,in progress
799,POL051722,799,2024-09-18,65192,others,in progress
800,POL042495,800,2024-10-16,15602,others,declined
801,POL030774,801,2024-08-31,28346,others,success
802,POL053250,802,2024-01-18,64976,card,declined
803,POL043660,803,2024-10-12,19503,card,success
804,POL036992,804,2024-01-29,38602,paypal,success
805,POL021253,805,2024-09-20,13313,card,success
806,POL028250,806,2024-07-18,88567,card,declined
807,POL041699,807,2024-03-01,59214,paypal,success
808,POL055662,808,2024-02-27,35814,paypal,declined
809,POL027683,809,2024-06-02,52183,card,declined
810,POL046423,810,2024-04-04,95212,card,declined
811,POL055124,811,2024-09-26,66945,others,in progress
812,POL023817,812,2024-03-22,11576,others,success
813,POL014745,813,2024-01-02,94040,paypal,declined
814,POL013959,814,2024-03-10,21570,others,declined
815,POL021257,815,2024-08-26,21129,paypal,declined
816,POL057472,816,2024-03-30,52708,others,in progress
817,POL051980,817,2024-03-28,84764,card,in progress
818,POL012641,818,2024-05-11,36509,card,in progress
819,POL003633,819,2024-07-09,37907,card,in progress
820,POL035481,820,2024-07-14,34383,paypal,in progress
821,POL030764,821,2024-11-02,45084,others,in progress
822,POL009167,822,2024-09-16,68050,others,declined
823,POL028089,823,2024-07-01,89112,others,success
824,POL030997,824,2024-03-01,38998,paypal,in progress
825,POL010194,825,2024-03-22,68458,paypal,success
826,POL004023,826,2024-04-21,22216,others,in progress
827,POL015879,827,2024-08-03,20018,card,success
828,POL013439,828,2024-09-29,35482,paypal,declined
829,POL033034,829,2024-06-11,53049,card,declined
830,POL039186,830,2024-07-23,90821,others,declined
831,POL050570,831,2024-11-06,42319,others,declined
832,POL042832,832,2024-07-16,57615,card,success
833,POL056923,833,2024-10-20,1684,others,success
834,POL024252,834,2024-09-13,88022,card,declined
835,POL028003,835,2024-07-07,71371,card,in progress
836,POL038898,836,2024-10-03,49344,card,declined
837,POL025940,837,2024-11-22,75042,card,in progress
838,POL058078,838,2024-04-20,18500,paypal,declined
839,POL025519,839,2024-02-07,45566,paypal,declined
840,POL020280,840,2024-11-28,40301,paypal,success
841,POL017250,841,2024-05-16,68364,paypal,success
842,POL053871,842,2024-06-15,98613,paypal,in progress
843,POL040224,843,2024-04-20,97842,paypal,success
844,POL051556,844,2024-09-08,68094,others,declined
845,POL052606,845,2024-10-28,82042,others,success
846,POL012587,846,2024-06-03,40764,card,declined
847,POL006506,847,2024-08-15,44442,paypal,in progress
848,POL026078,848,2024-01-01,48771,paypal,declined
849,POL006546,849,2024-08-15,62424,paypal,in progress
850,POL039467,850,2024-03-03,97849,paypal,in progress
851,POL014945,851,2024-01-26,84579,card,in progress
852,POL040389,852,2024-08-04,78945,card,success
853,POL015642,853,2024-04-04,26472,others,declined
854,POL012036,854,2024-06-04,59124,paypal,success
855,POL044925,855,2024-04-06,79971,others,success
856,POL037007,856,2024-02-10,31425,paypal,declined
857,POL042509,857,2024-01-13,32413,card,in progress
858,POL007818,858,2024-01-27,64617,paypal,declined
859,POL031137,859,2024-02-01,29202,paypal,declined
860,POL039379,860,2024-04-16,90928,paypal,success
861,POL040724,861,2024-01-11,30868,paypal,in progress
862,POL032585,862,2024-06-10,69540,others,in progress
863,POL000628,863,2024-04-19,95834,paypal,in progress
864,POL042782,864,2024-04-21,22494,paypal,success
865,POL051996,865,2024-05-15,21691,card,declined
866,POL030298,866,2024-04-15,81110,card,success
867,POL025025,867,2024-06-06,93953,card,in progress
868,POL041852,868,2024-09-05,80992,others,declined
869,POL043458,869,2024-05-27,49884,card,declined
870,POL006318,870,2024-01-27,51965,card,declined
871,POL051143,871,2024-05-01,75114,paypal,declined
872,POL057829,872,2024-09-22,9409,paypal,declined
