vehicle_id,model,vehicle_age,segment,fuel_type,airbags,ncap_rating,is_parking_camera,is_speed_alert,is_brake_assist,customer_id
433,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,433
434,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,434
435,M2,1.6,C1,Petrol,2,2,Yes,Yes,Yes,435
436,M1,0.0,A,CNG,2,0,No,Yes,No,436
437,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,437
438,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,438
439,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,439
440,M1,0.4,A,CNG,2,0,No,Yes,No,440
441,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,441
442,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,442
443,M1,0.2,A,CNG,2,0,No,Yes,No,443
444,M7,1.0,B2,Petrol,6,0,Yes,Yes,Yes,444
445,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,445
446,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,446
447,M1,1.2,A,CNG,2,0,No,Yes,No,447
448,M8,1.4,B1,CNG,2,2,No,Yes,No,448
449,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,449
450,M8,3.0,B1,CNG,2,2,No,Yes,No,450
451,M1,0.0,A,CNG,2,0,No,Yes,No,451
452,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,452
453,M9,1.4,C1,Diesel,2,4,Yes,Yes,No,453
454,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,454
455,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,455
456,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,456
457,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,457
458,M8,1.6,B1,CNG,2,2,No,Yes,No,458
459,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,459
460,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,460
461,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,461
462,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,462
463,M1,0.2,A,CNG,2,0,No,Yes,No,463
464,M1,0.4,A,CNG,2,0,No,Yes,No,464
465,M1,0.8,A,CNG,2,0,No,Yes,No,465
466,M1,0.2,A,CNG,2,0,No,Yes,No,466
467,M1,0.4,A,CNG,2,0,No,Yes,No,467
468,M1,0.4,A,CNG,2,0,No,Yes,No,468
469,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,469
470,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,470
471,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,471
472,M5,3.0,B2,Diesel,2,5,No,Yes,No,472
473,M9,1.6,C1,Diesel,2,4,Yes,Yes,No,473
474,M1,0.0,A,CNG,2,0,No,Yes,No,474
475,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,475
476,M1,1.8,A,CNG,2,0,No,Yes,No,476
477,M9,2.4,C1,Diesel,2,4,Yes,Yes,No,477
478,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,478
479,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,479
480,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,480
481,M1,0.2,A,CNG,2,0,No,Yes,No,481
482,M3,0.6,A,Petrol,2,2,Yes,Yes,No,482
483,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,483
484,M9,0.8,C1,Diesel,2,4,Yes,Yes,No,484
485,M9,2.0,C1,Diesel,2,4,Yes,Yes,No,485
486,M1,0.2,A,CNG,2,0,No,Yes,No,486
487,M1,0.2,A,CNG,2,0,No,Yes,No,487
488,M8,2.0,B1,CNG,2,2,No,Yes,No,488
489,M1,0.8,A,CNG,2,0,No,Yes,No,489
490,M8,1.6,B1,CNG,2,2,No,Yes,No,490
491,M1,0.4,A,CNG,2,0,No,Yes,No,491
492,M2,1.0,C1,Petrol,2,2,Yes,Yes,Yes,492
493,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,493
494,M7,3.4,B2,Petrol,6,0,Yes,Yes,Yes,494
495,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,495
496,M10,0.6,Utility,CNG,1,0,No,Yes,No,496
497,M8,1.6,B1,CNG,2,2,No,Yes,No,497
498,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,498
499,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,499
500,M1,1.0,A,CNG,2,0,No,Yes,No,500
501,M1,0.4,A,CNG,2,0,No,Yes,No,501
502,M1,0.8,A,CNG,2,0,No,Yes,No,502
503,M1,0.0,A,CNG,2,0,No,Yes,No,503
504,M1,0.0,A,CNG,2,0,No,Yes,No,504
505,M10,1.8,Utility,CNG,1,0,No,Yes,No,505
506,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,506
507,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,507
508,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,508
509,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,509
510,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,510
511,M1,0.6,A,CNG,2,0,No,Yes,No,511
512,M1,0.2,A,CNG,2,0,No,Yes,No,512
513,M1,0.4,A,CNG,2,0,No,Yes,No,513
514,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,514
515,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,515
516,M8,0.2,B1,CNG,2,2,No,Yes,No,516
517,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,517
518,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,518
519,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,519
520,M10,0.2,Utility,CNG,1,0,No,Yes,No,520
521,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,521
522,M7,0.8,B2,Petrol,6,0,Yes,Yes,Yes,522
523,M10,2.8,Utility,CNG,1,0,No,Yes,No,523
524,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,524
525,M1,0.2,A,CNG,2,0,No,Yes,No,525
526,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,526
527,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,527
528,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,528
529,M1,1.4,A,CNG,2,0,No,Yes,No,529
530,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,530
531,M1,0.8,A,CNG,2,0,No,Yes,No,531
532,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,532
533,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,533
534,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,534
535,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,535
536,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,536
537,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,537
538,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,538
539,M6,3.8,B2,Petrol,2,2,No,Yes,Yes,539
540,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,540
541,M1,0.2,A,CNG,2,0,No,Yes,No,541
542,M1,0.2,A,CNG,2,0,No,Yes,No,542
543,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,543
544,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,544
545,M1,0.6,A,CNG,2,0,No,Yes,No,545
546,M3,2.8,A,Petrol,2,2,Yes,Yes,No,546
547,M8,1.0,B1,CNG,2,2,No,Yes,No,547
548,M1,0.2,A,CNG,2,0,No,Yes,No,548
549,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,549
550,M1,0.2,A,CNG,2,0,No,Yes,No,550
551,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,551
552,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,552
553,M1,0.6,A,CNG,2,0,No,Yes,No,553
554,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,554
555,M11,2.4,C1,Petrol,2,5,Yes,No,Yes,555
556,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,556
557,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,557
558,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,558
559,M1,1.0,A,CNG,2,0,No,Yes,No,559
560,M1,0.0,A,CNG,2,0,No,Yes,No,560
561,M8,2.8,B1,CNG,2,2,No,Yes,No,561
562,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,562
563,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,563
564,M6,3.8,B2,Petrol,2,2,No,Yes,Yes,564
565,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,565
566,M1,0.0,A,CNG,2,0,No,Yes,No,566
567,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,567
568,M1,0.0,A,CNG,2,0,No,Yes,No,568
569,M1,1.2,A,CNG,2,0,No,Yes,No,569
570,M7,3.8,B2,Petrol,6,0,Yes,Yes,Yes,570
571,M8,0.8,B1,CNG,2,2,No,Yes,No,571
572,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,572
573,M1,0.2,A,CNG,2,0,No,Yes,No,573
574,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,574
575,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,575
576,M1,0.2,A,CNG,2,0,No,Yes,No,576
577,M3,1.2,A,Petrol,2,2,Yes,Yes,No,577
578,M2,1.4,C1,Petrol,2,2,Yes,Yes,Yes,578
579,M7,1.0,B2,Petrol,6,0,Yes,Yes,Yes,579
580,M2,1.0,C1,Petrol,2,2,Yes,Yes,Yes,580
581,M8,1.4,B1,CNG,2,2,No,Yes,No,581
582,M8,0.8,B1,CNG,2,2,No,Yes,No,582
583,M5,1.6,B2,Diesel,2,5,No,Yes,No,583
584,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,584
585,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,585
586,M1,0.6,A,CNG,2,0,No,Yes,No,586
587,M7,2.4,B2,Petrol,6,0,Yes,Yes,Yes,587
588,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,588
589,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,589
590,M1,1.2,A,CNG,2,0,No,Yes,No,590
591,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,591
592,M9,1.2,C1,Diesel,2,4,Yes,Yes,No,592
593,M8,0.4,B1,CNG,2,2,No,Yes,No,593
594,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,594
595,M1,0.2,A,CNG,2,0,No,Yes,No,595
596,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,596
597,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,597
598,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,598
599,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,599
600,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,600
601,M1,0.4,A,CNG,2,0,No,Yes,No,601
602,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,602
603,M1,2.8,A,CNG,2,0,No,Yes,No,603
604,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,604
605,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,605
606,M4,4.8,C2,Diesel,6,3,Yes,Yes,Yes,606
607,M1,1.2,A,CNG,2,0,No,Yes,No,607
608,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,608
609,M9,0.2,C1,Diesel,2,4,Yes,Yes,No,609
610,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,610
611,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,611
612,M7,0.0,B2,Petrol,6,0,Yes,Yes,Yes,612
613,M1,0.2,A,CNG,2,0,No,Yes,No,613
614,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,614
615,M4,5.0,C2,Diesel,6,3,Yes,Yes,Yes,615
616,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,616
617,M1,0.0,A,CNG,2,0,No,Yes,No,617
618,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,618
619,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,619
620,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,620
621,M8,2.8,B1,CNG,2,2,No,Yes,No,621
622,M5,3.0,B2,Diesel,2,5,No,Yes,No,622
623,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,623
624,M1,0.8,A,CNG,2,0,No,Yes,No,624
625,M1,0.2,A,CNG,2,0,No,Yes,No,625
626,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,626
627,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,627
628,M3,3.0,A,Petrol,2,2,Yes,Yes,No,628
629,M1,3.2,A,CNG,2,0,No,Yes,No,629
630,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,630
631,M1,0.2,A,CNG,2,0,No,Yes,No,631
632,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,632
633,M8,2.2,B1,CNG,2,2,No,Yes,No,633
634,M5,3.8,B2,Diesel,2,5,No,Yes,No,634
635,M1,0.0,A,CNG,2,0,No,Yes,No,635
636,M1,0.2,A,CNG,2,0,No,Yes,No,636
637,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,637
638,M1,0.2,A,CNG,2,0,No,Yes,No,638
639,M8,2.8,B1,CNG,2,2,No,Yes,No,639
640,M5,2.8,B2,Diesel,2,5,No,Yes,No,640
641,M3,2.2,A,Petrol,2,2,Yes,Yes,No,641
642,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,642
643,M1,0.0,A,CNG,2,0,No,Yes,No,643
644,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,644
645,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,645
646,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,646
647,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,647
648,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,648
649,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,649
650,M1,0.8,A,CNG,2,0,No,Yes,No,650
651,M1,0.8,A,CNG,2,0,No,Yes,No,651
652,M1,1.2,A,CNG,2,0,No,Yes,No,652
653,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,653
654,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,654
655,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,655
656,M1,0.2,A,CNG,2,0,No,Yes,No,656
657,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,657
658,M8,1.0,B1,CNG,2,2,No,Yes,No,658
659,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,659
660,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,660
661,M7,2.2,B2,Petrol,6,0,Yes,Yes,Yes,661
662,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,662
663,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,663
664,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,664
665,M10,3.4,Utility,CNG,1,0,No,Yes,No,665
666,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,666
667,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,667
668,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,668
669,M8,2.6,B1,CNG,2,2,No,Yes,No,669
670,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,670
671,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,671
672,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,672
673,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,673
674,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,674
675,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,675
676,M1,0.0,A,CNG,2,0,No,Yes,No,676
677,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,677
678,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,678
679,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,679
680,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,680
681,M7,3.0,B2,Petrol,6,0,Yes,Yes,Yes,681
682,M1,0.2,A,CNG,2,0,No,Yes,No,682
683,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,683
684,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,684
685,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,685
686,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,686
687,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,687
688,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,688
689,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,689
690,M1,0.4,A,CNG,2,0,No,Yes,No,690
691,M1,1.2,A,CNG,2,0,No,Yes,No,691
692,M1,0.0,A,CNG,2,0,No,Yes,No,692
693,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,693
694,M8,2.4,B1,CNG,2,2,No,Yes,No,694
695,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,695
696,M3,0.6,A,Petrol,2,2,Yes,Yes,No,696
697,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,697
698,M1,1.4,A,CNG,2,0,No,Yes,No,698
699,M1,0.2,A,CNG,2,0,No,Yes,No,699
700,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,700
701,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,701
702,M10,2.2,Utility,CNG,1,0,No,Yes,No,702
703,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,703
704,M1,0.0,A,CNG,2,0,No,Yes,No,704
705,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,705
706,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,706
707,M1,0.8,A,CNG,2,0,No,Yes,No,707
708,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,708
709,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,709
710,M8,3.2,B1,CNG,2,2,No,Yes,No,710
711,M1,0.0,A,CNG,2,0,No,Yes,No,711
712,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,712
713,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,713
714,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,714
715,M5,3.2,B2,Diesel,2,5,No,Yes,No,715
716,M3,2.0,A,Petrol,2,2,Yes,Yes,No,716
717,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,717
718,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,718
719,M1,3.0,A,CNG,2,0,No,Yes,No,719
720,M9,0.2,C1,Diesel,2,4,Yes,Yes,No,720
721,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,721
722,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,722
723,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,723
724,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,724
725,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,725
726,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,726
727,M3,0.2,A,Petrol,2,2,Yes,Yes,No,727
728,M2,1.6,C1,Petrol,2,2,Yes,Yes,Yes,728
729,M9,1.2,C1,Diesel,2,4,Yes,Yes,No,729
730,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,730
731,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,731
732,M10,0.2,Utility,CNG,1,0,No,Yes,No,732
733,M8,1.8,B1,CNG,2,2,No,Yes,No,733
734,M1,0.4,A,CNG,2,0,No,Yes,No,734
735,M8,0.2,B1,CNG,2,2,No,Yes,No,735
736,M10,0.2,Utility,CNG,1,0,No,Yes,No,736
737,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,737
738,M3,0.6,A,Petrol,2,2,Yes,Yes,No,738
739,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,739
740,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,740
741,M8,0.0,B1,CNG,2,2,No,Yes,No,741
742,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,742
743,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,743
744,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,744
745,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,745
746,M10,0.2,Utility,CNG,1,0,No,Yes,No,746
747,M7,2.2,B2,Petrol,6,0,Yes,Yes,Yes,747
748,M3,1.2,A,Petrol,2,2,Yes,Yes,No,748
749,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,749
750,M1,0.0,A,CNG,2,0,No,Yes,No,750
751,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,751
752,M1,0.0,A,CNG,2,0,No,Yes,No,752
753,M8,4.6,B1,CNG,2,2,No,Yes,No,753
754,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,754
755,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,755
756,M7,3.4,B2,Petrol,6,0,Yes,Yes,Yes,756
757,M2,1.4,C1,Petrol,2,2,Yes,Yes,Yes,757
758,M1,0.4,A,CNG,2,0,No,Yes,No,758
759,M1,1.4,A,CNG,2,0,No,Yes,No,759
760,M5,2.4,B2,Diesel,2,5,No,Yes,No,760
761,M1,0.0,A,CNG,2,0,No,Yes,No,761
762,M5,3.2,B2,Diesel,2,5,No,Yes,No,762
763,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,763
764,M1,0.6,A,CNG,2,0,No,Yes,No,764
765,M3,1.4,A,Petrol,2,2,Yes,Yes,No,765
766,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,766
767,M4,4.8,C2,Diesel,6,3,Yes,Yes,Yes,767
768,M8,2.4,B1,CNG,2,2,No,Yes,No,768
769,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,769
770,M1,0.0,A,CNG,2,0,No,Yes,No,770
771,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,771
772,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,772
773,M8,0.4,B1,CNG,2,2,No,Yes,No,773
774,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,774
775,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,775
776,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,776
777,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,777
778,M1,0.0,A,CNG,2,0,No,Yes,No,778
779,M3,2.4,A,Petrol,2,2,Yes,Yes,No,779
780,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,780
781,M1,0.2,A,CNG,2,0,No,Yes,No,781
782,M1,0.6,A,CNG,2,0,No,Yes,No,782
783,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,783
784,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,784
785,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,785
786,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,786
787,M5,2.8,B2,Diesel,2,5,No,Yes,No,787
788,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,788
789,M1,0.2,A,CNG,2,0,No,Yes,No,789
790,M4,4.4,C2,Diesel,6,3,Yes,Yes,Yes,790
791,M1,0.2,A,CNG,2,0,No,Yes,No,791
792,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,792
793,M6,3.8,B2,Petrol,2,2,No,Yes,Yes,793
794,M1,0.2,A,CNG,2,0,No,Yes,No,794
795,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,795
796,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,796
797,M1,0.6,A,CNG,2,0,No,Yes,No,797
798,M3,2.4,A,Petrol,2,2,Yes,Yes,No,798
799,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,799
800,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,800
801,M3,1.0,A,Petrol,2,2,Yes,Yes,No,801
802,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,802
803,M10,2.0,Utility,CNG,1,0,No,Yes,No,803
804,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,804
805,M3,2.0,A,Petrol,2,2,Yes,Yes,No,805
806,M1,0.0,A,CNG,2,0,No,Yes,No,806
807,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,807
808,M3,0.6,A,Petrol,2,2,Yes,Yes,No,808
809,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,809
810,M1,0.2,A,CNG,2,0,No,Yes,No,810
811,M11,1.2,C1,Petrol,2,5,Yes,No,Yes,811
812,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,812
813,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,813
814,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,814
815,M3,1.4,A,Petrol,2,2,Yes,Yes,No,815
816,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,816
817,M11,2.0,C1,Petrol,2,5,Yes,No,Yes,817
818,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,818
819,M1,0.4,A,CNG,2,0,No,Yes,No,819
820,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,820
821,M9,0.4,C1,Diesel,2,4,Yes,Yes,No,821
822,M1,0.0,A,CNG,2,0,No,Yes,No,822
823,M8,2.0,B1,CNG,2,2,No,Yes,No,823
824,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,824
825,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,825
826,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,826
827,M1,0.2,A,CNG,2,0,No,Yes,No,827
828,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,828
829,M5,1.8,B2,Diesel,2,5,No,Yes,No,829
830,M1,0.2,A,CNG,2,0,No,Yes,No,830
831,M9,2.6,C1,Diesel,2,4,Yes,Yes,No,831
832,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,832
833,M7,2.6,B2,Petrol,6,0,Yes,Yes,Yes,833
834,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,834
835,M1,0.2,A,CNG,2,0,No,Yes,No,835
836,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,836
837,M7,0.2,B2,Petrol,6,0,Yes,Yes,Yes,837
838,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,838
839,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,839
840,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,840
841,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,841
842,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,842
843,M7,1.6,B2,Petrol,6,0,Yes,Yes,Yes,843
844,M8,0.4,B1,CNG,2,2,No,Yes,No,844
845,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,845
846,M1,0.6,A,CNG,2,0,No,Yes,No,846
847,M1,0.2,A,CNG,2,0,No,Yes,No,847
848,M1,0.4,A,CNG,2,0,No,Yes,No,848
849,M1,0.2,A,CNG,2,0,No,Yes,No,849
850,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,850
851,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,851
852,M1,0.0,A,CNG,2,0,No,Yes,No,852
853,M1,0.8,A,CNG,2,0,No,Yes,No,853
854,M1,0.4,A,CNG,2,0,No,Yes,No,854
855,M1,0.2,A,CNG,2,0,No,Yes,No,855
856,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,856
857,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,857
858,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,858
859,M1,0.0,A,CNG,2,0,No,Yes,No,859
860,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,860
861,M1,0.6,A,CNG,2,0,No,Yes,No,861
862,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,862
